Account,trade_date,sentiment,daily_pnl,trades,win_rate,avg_leverage,avg_size_tokens
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-28,Fear,1.159323,1,1.0,112.3,8.17
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-29,Fear,0.0,1,0.0,62.49,4.76
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-02,Fear,6.0075,1,1.0,204.78,15.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-03,Fear,0.0,1,0.0,498.37,40.79
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-04,Fear,-45.645249,1,0.0,955.79,85.43
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-10,Fear,0.0,1,0.0,2119.8,151.75
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-14,Fear,0.0,1,0.0,4930.28,321.4
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-16,Fear,-26.04066,2,0.5,1962.335,127.555
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-17,Fear,0.0,1,0.0,688.43,41.29
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-19,Fear,0.0,1,0.0,5035.56,293.55
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-22,Neutral,5.680387,3,0.6666666666666666,650.1999999999999,35.526666666666664
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-23,Greed,-2.992381,1,0.0,3267.4,172.97
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-28,Neutral,0.0,1,0.0,4999.2,287.79
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-29,Greed,0.403648,2,0.5,159.69,8.47
